Tarih,TP_RP01_MYR
2012-07-13,2322617.0
2012-07-16,2285015.0
2012-07-17,1967891.0
2012-07-18,1931742.0
2012-07-19,2075108.0
2012-07-20,2604608.0
2012-07-23,1906499.0
2012-07-24,1780231.0
2012-07-25,1786291.0
2012-07-26,2076742.0
2012-07-27,2361725.0
2012-07-30,1869748.0
2012-07-31,1856804.0
2012-08-01,1612204.0
2012-08-02,2433708.0
2012-08-03,6163140.0
2012-08-06,5840227.0
2012-08-07,5835160.0
2012-08-08,4920634.0
2012-08-09,5152932.0
2012-08-10,5534249.0
2012-08-13,3334956.0
2012-08-14,1791839.0
2012-08-15,1795331.0
2012-08-16,1766364.0
2012-08-17,2719534.0
2012-08-20,
2012-08-21,
2012-08-22,1765892.0
2012-08-23,1806781.0
2012-08-24,1839866.0
2012-08-27,2006687.0
2012-08-28,1811388.0
2012-08-29,1748790.0
2012-08-30,
2012-08-31,2196255.0
2012-09-03,2943318.0
2012-09-04,2109820.0
2012-09-05,3575082.0
2012-09-06,2596965.0
2012-09-07,2503506.0
2012-09-10,1620192.0
2012-09-11,1666511.0
2012-09-12,1563720.0
2012-09-13,1584235.0
2012-09-14,2206074.0
2012-09-17,1784998.0
2012-09-18,1719948.0
2012-09-19,1750826.0
2012-09-20,1737096.0
2012-09-21,1754027.0
2012-09-24,1805944.0
2012-09-25,1763999.0
2012-09-26,1995768.0
2012-09-27,1972033.0
2012-09-28,2590561.0
2012-10-01,1993147.0
2012-10-02,1680880.0
2012-10-03,2437198.0
2012-10-04,5641817.0
2012-10-05,5789535.0
2012-10-08,4493689.0
2012-10-09,4579999.0
2012-10-10,4659109.0
2012-10-11,1616773.0
2012-10-12,3332851.0
2012-10-15,1895177.0
2012-10-16,2008596.0
2012-10-17,2633663.0
2012-10-18,2580501.0
2012-10-19,1568105.0
2012-10-22,1499645.0
2012-10-23,1566157.0
2012-10-24,1715342.0
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,1456942.0
2012-10-31,1450347.0
2012-11-01,1455567.0
2012-11-02,1474179.0
2012-11-05,1486688.0
2012-11-06,1523388.0
2012-11-07,2012475.0
2012-11-08,2600342.0
2012-11-09,2850123.0
2012-11-12,4169154.0
2012-11-13,1989704.0
2012-11-14,3210879.0
2012-11-15,2072702.0
2012-11-16,1490788.0
2012-11-19,1476201.0
2012-11-20,1612825.0
2012-11-21,1593094.0
2012-11-22,1643494.0
2012-11-23,2518001.0
2012-11-26,1686860.0
2012-11-27,1540633.0
2012-11-28,1572969.0
2012-11-29,1588736.0
2012-11-30,1395188.0
2012-12-03,1432733.0
2012-12-04,1502911.0
2012-12-05,1589981.0
2012-12-06,1795570.0
2012-12-07,4357353.0
2012-12-10,1909251.0
2012-12-11,1864019.0
2012-12-12,2842872.0
2012-12-13,2642384.0
2012-12-14,2469098.0
2012-12-17,1543573.0
2012-12-18,1645511.0
2012-12-19,1717172.0
2012-12-20,1783522.0
2012-12-21,2631845.0
2012-12-24,5901814.0
2012-12-25,5861541.0
2012-12-26,3805790.0
2012-12-27,3790523.0
2012-12-28,3873793.0
2012-12-31,1731942.0
2013-01-01,
2013-01-02,2145464.0
2013-01-03,2114564.0
2013-01-04,3857339.0
2013-01-07,2099425.0
2013-01-08,2182755.0
2013-01-09,4691994.0
2013-01-10,2830473.0
2013-01-11,2428241.0
2013-01-14,2039842.0
2013-01-15,2043207.0
2013-01-16,2123783.0
2013-01-17,2140433.0
2013-01-18,2682982.0
2013-01-21,2007173.0
2013-01-22,2016014.0
2013-01-23,1992078.0
2013-01-24,1923270.0
2013-01-25,1922433.0
2013-01-28,1882725.0
2013-01-29,1944087.0
2013-01-30,1926138.0
2013-01-31,1965402.0
2013-02-01,2549125.0
2013-02-04,2070031.0
2013-02-05,2196410.0
2013-02-06,2442212.0
2013-02-07,2382465.0
2013-02-08,2072544.0
2013-02-11,2101124.0
2013-02-12,2140176.0
2013-02-13,1900354.0
2013-02-14,1957220.0
2013-02-15,2910641.0
2013-02-18,1940275.0
2013-02-19,2021552.0
2013-02-20,2069263.0
2013-02-21,1960403.0
2013-02-22,1906183.0
2013-02-25,1846220.0
2013-02-26,1895191.0
2013-02-27,1898837.0
2013-02-28,1910166.0
2013-03-01,4174952.0
2013-03-04,2772918.0
2013-03-05,2924426.0
2013-03-06,2906170.0
2013-03-07,2868202.0
2013-03-08,2025201.0
2013-03-11,2098048.0
2013-03-12,1771996.0
2013-03-13,1560750.0
2013-03-14,1614810.0
2013-03-15,2188308.0
2013-03-18,1627290.0
2013-03-19,1617301.0
2013-03-20,2103602.0
2013-03-21,2123070.0
2013-03-22,2136892.0
2013-03-25,2302379.0
2013-03-26,1617824.0
2013-03-27,1730863.0
2013-03-28,1688237.0
2013-03-29,2136181.0
2013-04-01,1601064.0
2013-04-02,1643535.0
2013-04-03,1596186.0
2013-04-04,1544003.0
2013-04-05,1548729.0
2013-04-08,1557339.0
2013-04-09,1663094.0
2013-04-10,2011112.0
2013-04-11,2146539.0
2013-04-12,3475056.0
2013-04-15,2530270.0
2013-04-16,1567675.0
2013-04-17,1553462.0
2013-04-18,1552413.0
2013-04-19,1466877.0
2013-04-22,1530732.0
2013-04-23,
2013-04-24,1442300.0
2013-04-25,1663955.0
2013-04-26,2884509.0
2013-04-29,1858213.0
2013-04-30,1699918.0
2013-05-01,
2013-05-02,1668487.0
2013-05-03,1589676.0
2013-05-06,1661745.0
2013-05-07,1970322.0
2013-05-08,2133049.0
2013-05-09,2279433.0
2013-05-10,3711678.0
2013-05-13,2786723.0
2013-05-14,3159806.0
2013-05-15,2857845.0
2013-05-16,2390141.0
2013-05-17,2461548.0
2013-05-20,2361159.0
2013-05-21,2411155.0
2013-05-22,2503104.0
2013-05-23,2577723.0
2013-05-24,4269736.0
2013-05-27,2419798.0
2013-05-28,2397473.0
2013-05-29,2294394.0
2013-05-30,2286015.0
2013-05-31,2293453.0
2013-06-03,2286743.0
2013-06-04,2273647.0
2013-06-05,2311610.0
2013-06-06,2366375.0
2013-06-07,4758388.0
2013-06-10,2210841.0
2013-06-11,2249913.0
2013-06-12,2181950.0
2013-06-13,2023355.0
2013-06-14,1725186.0
2013-06-17,1747204.0
2013-06-18,1706861.0
2013-06-19,1781820.0
2013-06-20,1779335.0
2013-06-21,3552532.0
2013-06-24,1830255.0
2013-06-25,1849019.0
2013-06-26,2205616.0
2013-06-27,5216750.0
2013-06-28,1524391.0
2013-07-01,1643702.0
2013-07-02,1822987.0
2013-07-03,2075653.0
2013-07-04,2002842.0
2013-07-05,2785093.0
2013-07-08,1635815.0
2013-07-09,1680659.0
2013-07-10,1675781.0
2013-07-11,1767712.0
2013-07-12,1966934.0
2013-07-15,1749419.0
2013-07-16,1895599.0
2013-07-17,1835691.0
2013-07-18,1825978.0
2013-07-19,4031007.0
2013-07-22,1876622.0
2013-07-23,1894966.0
2013-07-24,1816326.0
2013-07-25,1816326.0
2013-07-26,1784637.0
2013-07-29,1830431.0
2013-07-30,1772427.0
2013-07-31,2027298.0
2013-08-01,1873898.0
2013-08-02,3216666.0
2013-08-05,1720118.0
2013-08-06,1585987.0
2013-08-07,1687344.0
2013-08-08,
2013-08-09,
2013-08-12,1735308.0
2013-08-13,1905307.0
2013-08-14,2135472.0
2013-08-15,2163447.0
2013-08-16,3662167.0
2013-08-19,1768650.0
2013-08-20,1744204.0
2013-08-21,1623792.0
2013-08-22,1589378.0
2013-08-23,1762035.0
2013-08-26,1535978.0
2013-08-27,1581398.0
2013-08-28,1636471.0
2013-08-29,3983438.0
2013-08-30,
2013-09-02,1926991.0
2013-09-03,1523019.0
2013-09-04,1460668.0
2013-09-05,1435606.0
2013-09-06,1449534.0
2013-09-09,1504695.0
2013-09-10,1679971.0
2013-09-11,1855440.0
2013-09-12,1952927.0
2013-09-13,3450481.0
2013-09-16,1941155.0
2013-09-17,1406031.0
2013-09-18,1394133.0
2013-09-19,1378983.0
2013-09-20,1377614.0
2013-09-23,1504770.0
2013-09-24,1540364.0
2013-09-25,1572798.0
2013-09-26,1556283.0
2013-09-27,3214051.0
2013-09-30,1422283.0
2013-10-01,1378774.0
2013-10-02,1333590.0
2013-10-03,1306448.0
2013-10-04,1218909.0
2013-10-07,1276132.0
2013-10-08,1240405.0
2013-10-09,1541205.0
2013-10-10,1584661.0
2013-10-11,1979735.0
2013-10-14,1227634.0
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-18,
2013-10-21,1271584.0
2013-10-22,1341534.0
2013-10-23,1234440.0
2013-10-24,1285774.0
2013-10-25,3420988.0
2013-10-28,1567508.0
2013-10-29,
2013-10-30,1422586.0
2013-10-31,
2013-11-01,1322782.0
2013-11-04,1227190.0
2013-11-05,1263837.0
2013-11-06,1802797.0
2013-11-07,1903882.0
2013-11-08,3262298.0
2013-11-11,2033244.0
2013-11-12,1415292.0
2013-11-13,1527899.0
2013-11-14,1573412.0
2013-11-15,1440860.0
2013-11-18,1340614.0
2013-11-19,1660658.0
2013-11-20,1308198.0
2013-11-21,1257140.0
2013-11-22,3564977.0
2013-11-25,1250980.0
2013-11-26,1284120.0
2013-11-27,1585054.0
2013-11-28,1657861.0
2013-11-29,1892504.0
2013-12-02,1757186.0
2013-12-03,1747902.0
2013-12-04,1272826.0
2013-12-05,1290047.0
2013-12-06,3260665.0
2013-12-09,1419073.0
2013-12-10,1408587.0
2013-12-11,1411649.0
2013-12-12,1399127.0
2013-12-13,1402527.0
2013-12-16,1376588.0
2013-12-17,1447616.0
2013-12-18,1446467.0
2013-12-19,1430687.0
2013-12-20,3797454.0
2013-12-23,1482361.0
2013-12-24,1774717.0
2013-12-25,1974086.0
2013-12-26,1964993.0
2013-12-27,1371749.0
2013-12-30,1264608.0
2013-12-31,1366978.0
2014-01-01,
2014-01-02,1474627.0
2014-01-03,2905273.0
2014-01-06,1445281.0
2014-01-07,1417380.0
2014-01-08,1398021.0
2014-01-09,1436027.0
2014-01-10,1407698.0
2014-01-13,1318998.0
2014-01-14,1489588.0
2014-01-15,1533211.0
2014-01-16,1478223.0
2014-01-17,3507616.0
2014-01-20,1464346.0
2014-01-21,1462361.0
2014-01-22,1516785.0
2014-01-23,1530127.0
2014-01-24,1423265.0
2014-01-27,1420131.0
2014-01-28,1602789.0
2014-01-29,4569068.0
2014-01-30,4947252.0
2014-01-31,5373168.0
2014-02-03,4651526.0
2014-02-04,3942396.0
2014-02-05,3901043.0
2014-02-06,3809433.0
2014-02-07,3799159.0
2014-02-10,4029923.0
2014-02-11,4392767.0
2014-02-12,4756887.0
2014-02-13,4655744.0
2014-02-14,5007787.0
2014-02-17,4520425.0
2014-02-18,5293723.0
2014-02-19,5140714.0
2014-02-20,4899640.0
2014-02-21,4907130.0
2014-02-24,4702511.0
2014-02-25,4539154.0
2014-02-26,4464445.0
2014-02-27,4432244.0
2014-02-28,4612461.0
2014-03-03,4285445.0
2014-03-04,4077678.0
2014-03-05,4285294.0
2014-03-06,4469732.0
2014-03-07,4037549.0
2014-03-10,3643775.0
2014-03-11,3674082.0
2014-03-12,3819459.0
2014-03-13,3750286.0
2014-03-14,4322696.0
2014-03-17,3490456.0
2014-03-18,4259392.0
2014-03-19,4327067.0
2014-03-20,4104091.0
2014-03-21,4206567.0
2014-03-24,4239825.0
2014-03-25,3859407.0
2014-03-26,3666283.0
2014-03-27,3699401.0
2014-03-28,4323204.0
2014-03-31,3050029.0
2014-04-01,2524751.0
2014-04-02,3035540.0
2014-04-03,3331061.0
2014-04-04,3131192.0
2014-04-07,3053107.0
2014-04-08,3435679.0
2014-04-09,4169440.0
2014-04-10,4576810.0
2014-04-11,4011024.0
2014-04-14,3526778.0
2014-04-15,3797298.0
2014-04-16,3964548.0
2014-04-17,3102609.0
2014-04-18,4013762.0
2014-04-21,4594346.0
2014-04-22,4559880.0
2014-04-23,
2014-04-24,4901128.0
2014-04-25,5214255.0
2014-04-28,4496831.0
2014-04-29,4343602.0
2014-04-30,3591637.0
2014-05-01,
2014-05-02,3206689.0
2014-05-05,3329474.0
2014-05-06,3213440.0
2014-05-07,3180239.0
2014-05-08,3036227.0
2014-05-09,3532411.0
2014-05-12,3147209.0
2014-05-13,3340079.0
2014-05-14,3470570.0
2014-05-15,3624956.0
2014-05-16,3759630.0
2014-05-19,
2014-05-20,1561869.0
2014-05-21,1925885.0
2014-05-22,2003794.0
2014-05-23,3393637.0
2014-05-26,1385801.0
2014-05-27,1438461.0
2014-05-28,1503143.0
2014-05-29,1423222.0
2014-05-30,1521553.0
2014-06-02,1451113.0
2014-06-03,1475976.0
2014-06-04,1534997.0
2014-06-05,1498779.0
2014-06-06,3352874.0
2014-06-09,1475445.0
2014-06-10,1454544.0
2014-06-11,1893982.0
2014-06-12,1939306.0
2014-06-13,1647426.0
2014-06-16,1711647.0
2014-06-17,1730512.0
2014-06-18,1828311.0
2014-06-19,1815746.0
2014-06-20,3646823.0
2014-06-23,1478245.0
2014-06-24,1478658.0
2014-06-25,1434230.0
2014-06-26,1437727.0
2014-06-27,1397214.0
2014-06-30,1340681.0
2014-07-01,1395891.0
2014-07-02,2004141.0
2014-07-03,1764178.0
2014-07-04,2591903.0
2014-07-07,1480886.0
2014-07-08,1515818.0
2014-07-09,1416963.0
2014-07-10,1386965.0
2014-07-11,1466241.0
2014-07-14,1498619.0
2014-07-15,1546253.0
2014-07-16,1586695.0
2014-07-17,1595877.0
2014-07-18,3291683.0
2014-07-21,1346198.0
2014-07-22,1334546.0
2014-07-23,1311456.0
2014-07-24,1301997.0
2014-07-25,1358631.0
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,1334854.0
2014-08-01,2569104.0
2014-08-04,1314000.0
2014-08-05,1323636.0
2014-08-06,1884251.0
2014-08-07,2024572.0
2014-08-08,1523698.0
2014-08-11,1523076.0
2014-08-12,1508897.0
2014-08-13,1533525.0
2014-08-14,1595465.0
2014-08-15,3557645.0
2014-08-18,1513077.0
2014-08-19,1589994.0
2014-08-20,1532786.0
2014-08-21,1588562.0
2014-08-22,1633591.0
2014-08-25,1594150.0
2014-08-26,1551494.0
2014-08-27,1400130.0
2014-08-28,1480176.0
2014-08-29,4782870.0
2014-09-01,1464510.0
2014-09-02,1513484.0
2014-09-03,1542403.0
2014-09-04,1542540.0
2014-09-05,1609067.0
2014-09-08,1502077.0
2014-09-09,1471959.0
2014-09-10,1502398.0
2014-09-11,1534724.0
2014-09-12,2691012.0
2014-09-15,1465224.0
2014-09-16,1507036.0
2014-09-17,1515237.0
2014-09-18,1531109.0
2014-09-19,1539005.0
2014-09-22,1668497.0
2014-09-23,1846100.0
2014-09-24,2528156.0
2014-09-25,2674896.0
2014-09-26,2749844.0
2014-09-29,1692572.0
2014-09-30,1474471.0
2014-10-01,1453300.0
2014-10-02,1465298.0
2014-10-03,1580668.0
2014-10-06,
2014-10-07,
2014-10-08,1450099.0
2014-10-09,1441352.0
2014-10-10,2588854.0
2014-10-13,1492243.0
2014-10-14,1558280.0
2014-10-15,1578533.0
2014-10-16,1605483.0
2014-10-17,1435807.0
2014-10-20,1394354.0
2014-10-21,1487671.0
2014-10-22,1959545.0
2014-10-23,2095725.0
2014-10-24,4337230.0
2014-10-27,1538531.0
2014-10-28,1454310.0
2014-10-29,
2014-10-30,1415193.0
2014-10-31,1429955.0
2014-11-03,1402843.0
2014-11-04,1441081.0
2014-11-05,1440117.0
2014-11-06,1434353.0
2014-11-07,2750303.0
2014-11-10,1511355.0
2014-11-11,1566883.0
2014-11-12,1717647.0
2014-11-13,1768128.0
2014-11-14,1646283.0
2014-11-17,1550854.0
2014-11-18,1652288.0
2014-11-19,2241200.0
2014-11-20,2335685.0
2014-11-21,3819715.0
2014-11-24,1507963.0
2014-11-25,1483918.0
2014-11-26,1425766.0
2014-11-27,1513258.0
2014-11-28,1632765.0
2014-12-01,1550201.0
2014-12-02,1507967.0
2014-12-03,1488625.0
2014-12-04,1438176.0
2014-12-05,3448417.0
2014-12-08,1922618.0
2014-12-09,2128796.0
2014-12-10,2364886.0
2014-12-11,2383948.0
2014-12-12,1616779.0
2014-12-15,1606922.0
2014-12-16,1708128.0
2014-12-17,1687606.0
2014-12-18,1687949.0
2014-12-19,4718065.0
2014-12-22,1752891.0
2014-12-23,1680599.0
2014-12-24,1670666.0
2014-12-25,1664481.0
2014-12-26,1565674.0
2014-12-29,1564759.0
2014-12-30,1509663.0
2014-12-31,1653665.0
2015-01-01,
2015-01-02,3061091.0
2015-01-05,1645786.0
2015-01-06,1695147.0
2015-01-07,2303928.0
2015-01-08,2512000.0
2015-01-09,1548798.0
2015-01-12,1506626.0
2015-01-13,1464271.0
2015-01-14,1486724.0
2015-01-15,1491980.0
2015-01-16,4912851.0
2015-01-19,1913032.0
2015-01-20,1915803.0
2015-01-21,1949894.0
2015-01-22,2013636.0
2015-01-23,1703196.0
2015-01-26,1582894.0
2015-01-27,1590462.0
2015-01-28,1581160.0
2015-01-29,1642831.0
2015-01-30,3423524.0
2015-02-02,1683826.0
2015-02-03,1674845.0
2015-02-04,1717831.0
2015-02-05,1704742.0
2015-02-06,1558785.0
2015-02-09,1729858.0
2015-02-10,1843746.0
2015-02-11,1975731.0
2015-02-12,1945732.0
2015-02-13,3484523.0
2015-02-16,1836971.0
2015-02-17,1826893.0
2015-02-18,1768363.0
2015-02-19,1714670.0
2015-02-20,1613262.0
2015-02-23,1760665.0
2015-02-24,1757169.0
2015-02-25,1591074.0
2015-02-26,1904410.0
2015-02-27,3371183.0
2015-03-02,1835151.0
2015-03-03,1745258.0
2015-03-04,1793910.0
2015-03-05,1808068.0
2015-03-06,1563400.0
2015-03-09,1658753.0
2015-03-10,1702300.0
2015-03-11,1670817.0
2015-03-12,1721979.0
2015-03-13,3701144.0
2015-03-16,1864022.0
2015-03-17,1956565.0
2015-03-18,1970043.0
2015-03-19,1949069.0
2015-03-20,1590455.0
2015-03-23,1623466.0
2015-03-24,1591329.0
2015-03-25,2174394.0
2015-03-26,2420282.0
2015-03-27,3837927.0
2015-03-30,2147792.0
2015-03-31,1890220.0
2015-04-01,1816003.0
2015-04-02,1869125.0
2015-04-03,1812210.0
2015-04-06,1777818.0
2015-04-07,1781987.0
2015-04-08,1662050.0
2015-04-09,1685454.0
2015-04-10,2950748.0
2015-04-13,2323026.0
2015-04-14,2527435.0
2015-04-15,2685678.0
2015-04-16,2723187.0
2015-04-17,1734829.0
2015-04-20,1722949.0
2015-04-21,1766672.0
2015-04-22,1676932.0
2015-04-23,
2015-04-24,4359794.0
2015-04-27,1992845.0
2015-04-28,1830712.0
2015-04-29,1706162.0
2015-04-30,1670427.0
2015-05-01,
2015-05-04,1621341.0
2015-05-05,1646903.0
2015-05-06,1688462.0
2015-05-07,1975475.0
2015-05-08,3072350.0
2015-05-11,1710038.0
2015-05-12,1849935.0
2015-05-13,2166086.0
2015-05-14,2315255.0
2015-05-15,1589988.0
2015-05-18,1695833.0
2015-05-19,
2015-05-20,1721426.0
2015-05-21,1767262.0
2015-05-22,4341470.0
2015-05-25,1590007.0
2015-05-26,1604981.0
2015-05-27,1556412.0
2015-05-28,1591260.0
2015-05-29,1503708.0
2015-06-01,1556380.0
2015-06-02,1702564.0
2015-06-03,1844810.0
2015-06-04,1880174.0
2015-06-05,4658975.0
2015-06-08,2260134.0
2015-06-09,2316994.0
2015-06-10,2297413.0
2015-06-11,2371740.0
2015-06-12,2319716.0
2015-06-15,1748923.0
2015-06-16,2076525.0
2015-06-17,2056989.0
2015-06-18,2190736.0
2015-06-19,2446265.0
2015-06-22,1697665.0
2015-06-23,1696954.0
2015-06-24,1710794.0
2015-06-25,1686300.0
2015-06-26,1556762.0
2015-06-29,1532875.0
2015-06-30,1537488.0
2015-07-01,1448936.0
2015-07-02,1451113.0
2015-07-03,2106890.0
2015-07-06,1956534.0
2015-07-07,2142606.0
2015-07-08,2306170.0
2015-07-09,2317012.0
2015-07-10,1435837.0
2015-07-13,1575866.0
2015-07-14,1490115.0
2015-07-15,2061317.0
2015-07-16,3745520.0
2015-07-17,
2015-07-20,1984116.0
2015-07-21,1509843.0
2015-07-22,1541065.0
2015-07-23,1485316.0
2015-07-24,1479855.0
2015-07-27,1463038.0
2015-07-28,1482823.0
2015-07-29,1541100.0
2015-07-30,1884156.0
2015-07-31,2819475.0
2015-08-03,2003753.0
2015-08-04,1693571.0
2015-08-05,1693675.0
2015-08-06,1652581.0
2015-08-07,1560030.0
2015-08-10,1548418.0
2015-08-11,1627995.0
2015-08-12,1568304.0
2015-08-13,1971612.0
2015-08-14,2562224.0
2015-08-17,2049090.0
2015-08-18,2178037.0
2015-08-19,2220475.0
2015-08-20,2192407.0
2015-08-21,1586298.0
2015-08-24,1548277.0
2015-08-25,1559437.0
2015-08-26,1575653.0
2015-08-27,1569469.0
2015-08-28,3608573.0
2015-08-31,1868471.0
2015-09-01,1849280.0
2015-09-02,1835847.0
2015-09-03,1841936.0
2015-09-04,1641205.0
2015-09-07,2149833.0
2015-09-08,2418664.0
2015-09-09,2800439.0
2015-09-10,3009799.0
2015-09-11,3191816.0
2015-09-14,1905916.0
2015-09-15,1876202.0
2015-09-16,1660992.0
2015-09-17,1677019.0
2015-09-18,1483038.0
2015-09-21,1539990.0
2015-09-22,1611556.0
2015-09-23,2918617.0
2015-09-24,
2015-09-25,
2015-09-28,1503703.0
2015-09-29,1486618.0
2015-09-30,1363999.0
2015-10-01,1440387.0
2015-10-02,1469155.0
2015-10-05,1731912.0
2015-10-06,1848939.0
2015-10-07,2005031.0
2015-10-08,2153478.0
2015-10-09,2523974.0
2015-10-12,1653219.0
2015-10-13,1728987.0
2015-10-14,1724240.0
2015-10-15,1753225.0
2015-10-16,1564116.0
2015-10-19,1553029.0
2015-10-20,1548113.0
2015-10-21,1570872.0
2015-10-22,1806451.0
2015-10-23,3127178.0
2015-10-26,1722517.0
2015-10-27,1498884.0
2015-10-28,1619624.0
2015-10-29,
2015-10-30,1623427.0
2015-11-02,1624851.0
2015-11-03,1609282.0
2015-11-04,1674861.0
2015-11-05,1678348.0
2015-11-06,3002855.0
2015-11-09,1700532.0
2015-11-10,1699749.0
2015-11-11,1611643.0
2015-11-12,1624509.0
2015-11-13,1639942.0
2015-11-16,2220392.0
2015-11-17,2385856.0
2015-11-18,2537701.0
2015-11-19,3058196.0
2015-11-20,3616428.0
2015-11-23,1782457.0
2015-11-24,1863762.0
2015-11-25,2012353.0
2015-11-26,2073624.0
2015-11-27,1567912.0
2015-11-30,1590581.0
2015-12-01,1529465.0
2015-12-02,1527157.0
2015-12-03,1899533.0
2015-12-04,2806576.0
2015-12-07,2103009.0
2015-12-08,2148239.0
2015-12-09,1681558.0
2015-12-10,1723303.0
2015-12-11,1614490.0
2015-12-14,1582221.0
2015-12-15,2212087.0
2015-12-16,2460588.0
2015-12-17,3098190.0
2015-12-18,3576590.0
2015-12-21,2222662.0
2015-12-22,1797490.0
2015-12-23,1748977.0
2015-12-24,1712621.0
2015-12-25,1746108.0
2015-12-28,1704854.0
2015-12-29,1689365.0
2015-12-30,1948401.0
2015-12-31,1765021.0
2016-01-01,
2016-01-04,1636420.0
2016-01-05,1642467.0
2016-01-06,1687091.0
2016-01-07,1720808.0
2016-01-08,1736978.0
2016-01-11,1705352.0
2016-01-12,1709005.0
2016-01-13,1685491.0
2016-01-14,1785025.0
2016-01-15,3335620.0
2016-01-18,1799564.0
2016-01-19,1803314.0
2016-01-20,1831949.0
2016-01-21,1849761.0
2016-01-22,1742354.0
2016-01-25,1694876.0
2016-01-26,1726288.0
2016-01-27,2213394.0
2016-01-28,2432329.0
2016-01-29,2617957.0
2016-02-01,1525157.0
2016-02-02,1566489.0
2016-02-03,1530924.0
2016-02-04,1511633.0
2016-02-05,1470889.0
2016-02-08,1558452.0
2016-02-09,1578687.0
2016-02-10,1532946.0
2016-02-11,1642679.0
2016-02-12,3043661.0
2016-02-15,1688674.0
2016-02-16,1650624.0
2016-02-17,1572645.0
2016-02-18,1598841.0
2016-02-19,1621326.0
2016-02-22,2068618.0
2016-02-23,2270225.0
2016-02-24,2474236.0
2016-02-25,1927474.0
2016-02-26,3027003.0
2016-02-29,1906152.0
2016-03-01,1737925.0
2016-03-02,1845771.0
2016-03-03,1832409.0
2016-03-04,1600123.0
2016-03-07,1584025.0
2016-03-08,1543691.0
2016-03-09,1566543.0
2016-03-10,1516637.0
2016-03-11,2518949.0
2016-03-14,1888931.0
2016-03-15,1976665.0
2016-03-16,2125151.0
2016-03-17,1630469.0
2016-03-18,1555845.0
2016-03-21,1532063.0
2016-03-22,1597282.0
2016-03-23,1638213.0
2016-03-24,1888083.0
2016-03-25,3161230.0
2016-03-28,1772764.0
2016-03-29,1474591.0
2016-03-30,1499069.0
2016-03-31,1410000.0
2016-04-01,1592771.0
2016-04-04,1550792.0
2016-04-05,1579083.0
2016-04-06,1550467.0
2016-04-07,1524699.0
2016-04-08,2398931.0
2016-04-11,1807120.0
2016-04-12,1913052.0
2016-04-13,2127659.0
2016-04-14,1521615.0
2016-04-15,1554028.0
2016-04-18,1567044.0
2016-04-19,1614936.0
2016-04-20,1584413.0
2016-04-21,1627357.0
2016-04-22,2615106.0
2016-04-25,1625524.0
2016-04-26,1613022.0
2016-04-27,1564015.0
2016-04-28,1616407.0
2016-04-29,1597444.0
2016-05-02,1530167.0
2016-05-03,1603572.0
2016-05-04,1611780.0
2016-05-05,1669681.0
2016-05-06,2174859.0
2016-05-09,1959841.0
2016-05-10,2020024.0
2016-05-11,2183481.0
2016-05-12,1590920.0
2016-05-13,1595874.0
2016-05-16,1696540.0
2016-05-17,1773116.0
2016-05-18,1907955.0
2016-05-19,
2016-05-20,2687402.0
2016-05-23,1652731.0
2016-05-24,1661626.0
2016-05-25,1634702.0
2016-05-26,1637136.0
2016-05-27,1651042.0
2016-05-30,1600224.0
2016-05-31,1708572.0
2016-06-01,1791766.0
2016-06-02,1832021.0
2016-06-03,2747241.0
2016-06-06,2317206.0
2016-06-07,2258145.0
2016-06-08,2382719.0
2016-06-09,1728565.0
2016-06-10,1668148.0
2016-06-13,1664767.0
2016-06-14,1668023.0
2016-06-15,1715500.0
2016-06-16,1675189.0
2016-06-17,2606558.0
2016-06-20,1692320.0
2016-06-21,1679664.0
2016-06-22,1602512.0
2016-06-23,1695922.0
2016-06-24,1709559.0
2016-06-27,1665851.0
2016-06-28,2006524.0
2016-06-29,2108487.0
2016-06-30,2021446.0
2016-07-01,1883610.0
2016-07-04,1451979.0
2016-07-05,
2016-07-06,
2016-07-07,
2016-07-08,1429424.0
2016-07-11,1635721.0
2016-07-12,1669889.0
2016-07-13,1772191.0
2016-07-14,1485938.0
2016-07-15,2448656.0
2016-07-18,1523612.0
2016-07-19,1638684.0
2016-07-20,1567952.0
2016-07-21,1609751.0
2016-07-22,1649407.0
2016-07-25,1600132.0
2016-07-26,1615062.0
2016-07-27,1580961.0
2016-07-28,1601167.0
2016-07-29,2570737.0
2016-08-01,1634220.0
2016-08-02,1650752.0
2016-08-03,1659894.0
2016-08-04,1646423.0
2016-08-05,1543514.0
2016-08-08,1561645.0
2016-08-09,1579590.0
2016-08-10,1570293.0
2016-08-11,1587718.0
2016-08-12,1797983.0
2016-08-15,1987515.0
2016-08-16,2210082.0
2016-08-17,2388391.0
2016-08-18,1604497.0
2016-08-19,1628396.0
2016-08-22,1630539.0
2016-08-23,1720554.0
2016-08-24,1860678.0
2016-08-25,1845392.0
2016-08-26,1998594.0
2016-08-29,
2016-08-30,
2016-08-31,
2016-09-01,1504826.0
2016-09-02,1519107.0
2016-09-05,1542290.0
2016-09-06,1582509.0
2016-09-07,1564783.0
2016-09-08,1563107.0
2016-09-09,2300752.0
2016-09-12,
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,1815573.0
2016-09-19,1653826.0
2016-09-20,1696725.0
2016-09-21,1793088.0
